"species_id";"species"
"1743357";"Ophrys × laconensis Scrugli & M.P.Grasso"
"1628842";"Ophrys × lievreae Maire"
"1628850";"Ophrys × macchiatii E.G.Camus"
"1628854";"Ophrys × maremmae O.Danesch & E.Danesch"
"1628867";"Ophrys × olbiensis E.G.Camus"
"1628896";"Ophrys × sommieri E.G.Camus ex Cortesi"
"1628904";"Ophrys × turiana J.E.Arnold"
"1742193";"Ophrys × vicina Duffort"
"1743376";"Opuntia monacanthos (Willd.) Haw."
"1744322";"Opuntia scheeri F.A.C.Weber"
"1397804";"Orchis brancifortii Biv."
"1628938";"Orchis × bivonae Tod."
"1628952";"Orchis × loreziana Brügger"
"1628960";"Orchis × plessidiaca Renz"
"1743474";"Oreochloa elegans (Sennen) A.W.Hill"
"1394312";"Oreochloa seslerioides (All.) K.Richt."
"1472821";"Ornithogalum concinnum Salisb."
"1361517";"Ornithogalum reverchonii Lange ex Willk."
"1744326";"Orobanche ballotae A.Pujadas"
"1743405";"Orobanche balsensis (J.A.Guim.) Carlón, M.Laínz, Moreno Mor. & Ó.Sánchez"
"1359717";"Orobanche calendulae Pomel"
"1394330";"Orobanche canescens C.Presl"
"1741643";"Orobanche centaurina Bertol."
"1359720";"Orobanche clausonis Pomel"
"1711863";"Orobanche cumana Wallr."
"1394336";"Orobanche grenieri F.W.Schultz"
"1359727";"Orobanche haenseleri Reut."
"1743312";"Orobanche iammonensis A.Pujadas & P.Fraga"
"1400074";"Orobanche lycoctoni Rhiner"
"1394346";"Orobanche rigens Loisel."
"1743723";"Orobanche staehelinae D.Pav., Michaud, Véla & J.-M.Tison"
"1357739";"Otospermum glabrum (Lag.) Willk."
"1583450";"Oxytropis jabalambrensis (Pau) Podlech"
"1435507";"Panicum hillmanii Chase"
"1741758";"Papaver confine Jord."
"1738717";"Papaver lecoqii Lamotte"
"1361354";"Parapholis marginata Runemark"
"1356904";"Paronychia aretioides DC."
"1653641";"Paspalum saurae (Parodi) Parodi"
"1389135";"Pastinaca kochii Duby"
"1744208";"Patzkea patula (Desf.) H.Scholz"
"1637276";"Pedicularis schizocalyx (Lange) Steininger"
"1742523";"Pentanema asperum (Poir.) G.V.Boiko & Korniy."
"1653823";"Periballia involucrata (Cav.) Janka"
"1744336";"Petrocoptis crassifolia Rouy"
"1744334";"Petrocoptis grandiflora Rothm."
"1743954";"Petrosedum pruinatum (Link ex Brot.) Grulich"
"1743955";"Petrosedum tenuifolium (Sm.) Grulich"
"1653859";"Phleum bertolonii DC."
"1653867";"Pholiurus pannonicus (Host) Trin."
"1517432";"Picris hispanica (Willd.) P.D.Sell"
"1394565";"Picris pauciflora Willd."
"1517471";"Pilosella auriculoides (Láng) Arv.-Touv."
"1738180";"Pilosella bauhini (Schult.) Arv.-Touv."
"1389687";"Pilosella blyttiana (Fr.) F.W.Schultz & Sch.Bip."
"1743790";"Pilosella capillata (Arv.-Touv.) Mateo"
"1517496";"Pilosella cymiflora (Nägeli & Peter) S.Bräut. & Greuter"
"1394574";"Pilosella densiflora (Tausch) Soják"
"1517507";"Pilosella flagellaris (Willd.) Arv.-Touv."
"1362682";"Pilosella pseudopilosella (Ten.) Soják"
"1389612";"Pilosella stoloniflora (Waldst. & Kit.) F.W.Schultz & Sch.Bip."
"1394586";"Pilosella sulphurea (Döll) F.W.Schultz & Sch.Bip."
"1744294";"Pinguicula casperiana M.B.Crespo, Mart.-Azorín, M.Á.Alonso & L.Sáez"
"1743506";"Pinguicula caussensis (Casper) Roccia"
"1399798";"Pinguicula dertosensis (Cañig.) Mateo & M.B.Crespo"
"1744235";"Pinguicula mundi Blanca, Jamilena, Ruíz Rejón & Reg.Zamora"
"1399800";"Pinguicula nevadensis (H.Lindb.) Casper"
"1701822";"Pinus × rhaetica Brügger"
"1394625";"Plagius flosculosus (L.) Alavi & Heywood"
"1359945";"Plantago altissima L."
"1359962";"Plantago loeflingii L."
"1741775";"Plantago strictissima L."
"1646528";"Plantago urvillei Opiz"
"1741610";"Platanthera muelleri A.Baum & H.Baum"
"1359822";"Platycapnos saxicola Willk."
"1359824";"Platycapnos tenuiloba Pomel"
"1654010";"Poa angustifolia L."
"1654153";"Poa humilis Ehrh. ex Hoffm."
"1394668";"Poa hybrida Gaudin"
"1394671";"Poa laxa Haenke"
"1361374";"Poa ligulata Boiss."
"1394674";"Poa molinerii Balb."
"1394678";"Poa perconcinna J.R.Edm."
"1722494";"Polycarpon alsinifolium (Biv.) DC."
"1657246";"Polygala edmundii Chodat"
"1743133";"Polygala pedemontana E.P.Perrier & B.Verl."
"1399364";"Polygala sardoa Chodat"
"1744427";"Polygaloides webbiana (Coss.) O.Schwarz"
"1739072";"Polypodium × shivasiae Rothm."
"1739066";"Polystichum × illyricum Hahne"
"1705887";"Polystichum × luerssenii Hahne"
"1742074";"Polystichum × wirtgenii Hahne"
"1362827";"Portulaca granulatostellulata (Poelln.) Ricceri & Arrigoni"
"1389806";"Portulaca nitida (Danin & H.G.Baker) Ricceri & Arrigoni"
"1394784";"Potamogeton acutifolius Link"
"1394818";"Potamogeton rutilus Wolfg."
"1389475";"Potamogeton schweinfurthii A.Benn."
"1361158";"Potamogeton trichoides Cham. & Schltdl."
"1659032";"Potamogeton × nitens Weber"
"1659056";"Potamogeton × salicifolius Wolfg."
"1394843";"Potentilla delphinensis Gren. & Godr."
"1667780";"Potentilla × mixta Nolte ex Rchb."
"1737563";"Potentilla × suberecta Jord. ex Schur"
"1743605";"Primula intricata Gren. & Godr."
"1744612";"Primula subpyrenaica Aymerich, L.Sáez & López-Alvarado"
"1738721";"Primula × media Peterm."
"1744060";"Pseudopodospermum boeticum (Boiss. ex DC.) Zaika, Sukhor. & N.Kilian"
"1743890";"Pseudopodospermum crispatulum (DC.) Zaika, Sukhor. & N.Kilian"
"1742956";"Pseudopodospermum strictum (Hornem.) Zaika, Sukhor. & N.Kilian"
"1741587";"Psilathera ovata (Hoppe) Deyl"
"1437044";"Puccinellia rupestris (With.) Fernald & Weath."
"1743956";"Pycnocomon intermedium (Lag.) Greuter & Burdet"
"1395021";"Quercus congesta C.Presl"
"1743914";"Quercus estremadurensis O.Schwarz"
"1744168";"Quercus orocantabrica Rivas Mart., Penas, T.E.Díaz & Llamas"
"1744145";"Quercus pauciradiata Penas, Llamas, Pérez Morales & Acedo"
"1743916";"Quercus pseudococcifera Desf."
"1548109";"Quercus × autumnalis F.M.Vázquez, S.Ramos & Doncel"
"1743913";"Quercus × avellaniformis Colmeiro & E.Boutelou"
"1744224";"Quercus × diegoi F.M.Vázquez, Pinto Gomes, Vinagre & Vila-Viçosa"
"1548249";"Quercus × gallaecica Llamas, Lence & Acedo"
"1743449";"Quercus × morisii Borzì"
"1548487";"Quercus × senneniana A.Camus"
"1743918";"Quercus × tlemcenensis Trab."
"1664414";"Ranunculus acetosellifolius Boiss."
"1664444";"Ranunculus cabrerensis Rothm."
"1744635";"Ranunculus cherubicus (J.A.Sánchez Rodr., M.J.Elías & M.A.Martín) Fern.Prieto, Sanna, M.Pérez & Cires"
"1425448";"Ranunculus chius DC."
"1743385";"Ranunculus cordigerus Viv."
"1395074";"Ranunculus demissus DC."
"1664603";"Ranunculus pseudomillefoliatus Grau"
"1363975";"Ranunculus rionii Lagger"
"1664678";"Ranunculus weyleri Marès"
"1737502";"Ranunculus × bachii Wirtg."
"1395144";"Rapistrum perenne (L.) All."
"1664942";"Reseda gredensis (Cutanda & Willk.) Müll.Arg."
"1744537";"Reseda valentina (Pau) Pau ex Cámara"
"1664948";"Reseda virgata Boiss. & Reut."
"1389810";"Reynoutria compacta (Hook.f.) Nakai"
"1743583";"Rhamnus infectoria L."
"1744420";"Rhamnus velutina Boiss."
"1357821";"Rhaponticoides africana (Lam.) M.V.Agab. & Greuter"
"1362657";"Rhaponticoides alpina (L.) M.V.Agab. & Greuter"
"1744027";"Rhaponticoides fraylensis (Nyman) M.V.Agab. & Greuter"
"1395166";"Rhinanthus burnatii (Chabert) Soó"
"1637411";"Rhinanthus ovifugus Chabert"
"1637419";"Rhinanthus songeonii Chabert"
"1744867";"Rhodanthemum arundanum (Boiss.) B.H.Wilcox, K.Bremer & Humphries"
"1741661";"Rhododendron × intermedium Tausch"
"1742571";"Ribes × pallidum Otto & A.Dietr."
"1744618";"Rivasmartinezia vazquezii Fern.Prieto & Cires"
"1737542";"Rochelia retorta (Pall.) Lipsky"
"1395213";"Romulea corsica Jord. & Fourr."
"1397558";"Romulea florentii Moret"
"1395216";"Romulea revelierei Jord. & Fourr."
"1557427";"Romulea × limbarae Bég."
"1481963";"Rorippa islandica (Oeder) Borbás"
"1738661";"Rorippa × hungarica Borbás"
"1668165";"Rosa balsamica Besser"
"1737564";"Rosa pseudoscabriuscula (R.Keller) Henker & G.Schulze"
"1742895";"Rosa × alba L."
"1722439";"Rostraria pumila (Lam.) Tzvelev"
"1376496";"Rotala indica (Willd.) Koehne"
"1518844";"Rothmaleria granatensis (Boiss. ex DC.) Font Quer"
"1679961";"Rubia balearica (Willk.) Porta"
"1722454";"Rubia occidens Capelo, M.Seq. & H.Schaef."
"1668525";"Rubus armipotens W.C.Barton ex A.Newton"
"1668620";"Rubus caninitergi H.E.Weber"
"1395432";"Rubus cardiophyllus Lefèvre & P.J.Müll."
"1668635";"Rubus castellarnaui Pau"
"1668685";"Rubus conjungens (Bab.) W.M.Rogers"
"1668689";"Rubus constrictus Lefèvre & P.J.Müll."
"1395470";"Rubus euryanthemus W.C.R.Watson"
"1390132";"Rubus fasciculatus P.J.Müll."
"1395480";"Rubus geniculatus Kaltenb."
"1668976";"Rubus immodicus A.Schumach. ex H.E.Weber"
"1669000";"Rubus intensior Edees"
"1669039";"Rubus lainzii H.E.Weber"
"1669044";"Rubus lanaticaulis Edees & A.Newton"
"1395530";"Rubus leucostachys Schleich. ex Sm."
"1741922";"Rubus macrostemonides Fritsch"
"1669151";"Rubus micans Godr."
"1669397";"Rubus radula Weihe"
"1669441";"Rubus rubritinctus W.C.R.Watson"
"1669443";"Rubus rufescens Lefèvre & P.J.Müll."
"1669454";"Rubus sampaioanus Sudre ex Samp."
"1669625";"Rubus vagabundus Samp."
"1395675";"Rumex papillaris Boiss. & Reut."
"1658641";"Rumex suffruticosus J.Gay ex Meisn."
"1395690";"Rumex triangulivalvis (Danser) Rech.f."
"1658600";"Rumex × heterophyllus Schultz"
"1395704";"Ruppia drepanensis Tineo"
"1449488";"Ruschia caroli (L.Bolus) Schwantes"
"1744340";"Ruschia uncinata (L.) Schwantes"
"1742114";"Sabulina mediterranea (Ledeb. ex Link) Rchb."
"1737495";"Sabulina viscosa (Schreb.) Rchb."
"1356564";"Sagina maritima Don"
"1744080";"Sagina revelierei Jord. & Fourr."
"1744365";"Salicornia alpini Lag."
"1451777";"Salicornia perennans Willd."
"1743676";"Salix guinieri Chass. & Goerz"
"1420566";"Salix hegetschweileri Heer"
"1737547";"Salix × fruticosa Döll"
"1738804";"Salix × lambertiana Sm."
"1684220";"Salix × rubra Huds."
"1737552";"Salix × speciosa Host"
"1406473";"Salsola collina Pall."
"1744366";"Salsola masclansii G.Monts. & D.Gómez"
"1451884";"Salsola papillosa (Coss.) Willk."
"1356552";"Salsola webbii Moq."
"1358862";"Salvia barrelieri Etl."
"1563038";"Salvia sclareoides Brot."
"1744857";"Santolina ageratifolia Asso"
"1518932";"Santolina canescens Lag."
"1518933";"Santolina elegans Boiss. ex DC."
"1743811";"Santolina ericoides Poir."
"1518936";"Santolina melidensis (Rodr.Oubiña & S.Ortiz) Rodr.Oubiña & S.Ortiz"
"1518939";"Santolina semidentata Hoffmanns. & Link"
"1744860";"Santolina viscosa Lag."
"1362367";"Sarcocapnos baetica (Boiss. & Reut.) Nyman"
"1359833";"Sarcocapnos crassifolia (Desf.) DC."
"1563230";"Satureja innota (Pau) Font Quer"
"1519038";"Saussurea depressa Gren."
"1687875";"Saxifraga babiana T.E.Díaz & Fern.Prieto"
"1687883";"Saxifraga biternata Boiss."
"1687885";"Saxifraga bourgaeana Boiss. & Reut."
"1687895";"Saxifraga camposii Boiss. & Reut."
"1687910";"Saxifraga cintrana Kuzinsky ex Willk."
"1398787";"Saxifraga erioblasta Boiss. & Reut."
"1744438";"Saxifraga felineri P.Vargas"
"1687978";"Saxifraga gemmulosa Boiss."
"1687979";"Saxifraga genesiana P.Vargas"
"1687993";"Saxifraga haenseleri Boiss. & Reut."
"1398692";"Saxifraga latepetiolata Willk."
"1400037";"Saxifraga reuteriana Boiss."
"1688110";"Saxifraga rigoi Freyn ex Porta"
"1360487";"Saxifraga trabutiana Engl. & Irmsch."
"1687898";"Saxifraga × capitata Lapeyr."
"1743612";"Saxifraga × lhommei H.J.Coste & Soulié"
"1688091";"Saxifraga × polita (Haw.) Link"
"1362195";"Schoenoplectiella erecta (Poir.) Lye"
"1421977";"Schoenoplectiella juncoides (Roxb.) Lye"
"1473216";"Scilla paui Lacaita"
"1743389";"Scleranthus delortii Gren."
"1360563";"Sclerophylax spinescens Miers"
"1362113";"Scorzoneroides hispidula (Delile) Greuter & Talavera"
"1744834";"Scorzoneroides microcephala (Boiss. ex DC.) Holub"
"1389514";"Scorzoneroides muelleri (Sch.Bip.) Greuter & Talavera"
"1689257";"Scrophularia herminii Hoffmanns. & Link"
"1360504";"Scrophularia laevigata Vahl"
"1399743";"Scrophularia sublyrata Brot."
"1744452";"Scrophularia tanacetifolia Willd."
"1743986";"Scrophularia valdesii Ortega Oliv. & Devesa"
"1563296";"Scutellaria balearica Barceló"
"1358118";"Sedum lagascae Pau"
"1529240";"Sedum maireanum Sennen"
"1358123";"Sedum melanantherum DC."
"1743670";"Selinum broteroi Hoffmanns. & Link"
"1743793";"Senecio altissimus Mill."
"1519892";"Senecio carpetanus Boiss. & Reut."
"1741452";"Senecio gallicus Vill. ex Chaix"
"1520353";"Senecio lagascanus DC."
"1520379";"Senecio legionensis Lange"
"1743332";"Senecio malacitanus Huter"
"1357864";"Senecio nevadensis Boiss. & Reut."
"1743421";"Senecio serpentinicola Jeanm."
"1521055";"Senecio vagus F.Muell."
"1743928";"Serapias occidentalis C.Venhuis & P.Venhuis"
"1632957";"Serapias perez-chiscanoi Acedo"
"1632937";"Serapias × ambigua Rouy ex E.G.Camus"
"1632951";"Serapias × kelleri A.Camus"
"1632961";"Serapias × rainei E.G.Camus"
"1743390";"Sesamoides spathulifolia (Revelière ex Boreau) Rothm."
"1664950";"Sesamoides suffruticosa (Lange) Kuntze"
"1363043";"Seseli praecox (Gamisans) Gamisans"
"1722440";"Sesleria albicans Kit. ex Schult."
"1358888";"Sideritis arborescens Salzm. ex Benth."
"1744154";"Sideritis osteoxylla (Pau ex Vicioso) Alcaraz, Peinado, Mart.Parras, J.S.Carrion & Sánchez-Gómez"
"1358924";"Sideritis pusilla (Lange) Pau"
"1397637";"Sideritis spinulosa Barnadez ex Asso"
"1356950";"Silene aellenii Sennen"
"1493381";"Silene almolae J.Gay"
"1356967";"Silene boryi Boiss."
"1493417";"Silene cambessedesii Boiss. & Reut."
"1356987";"Silene disticha Willd."
"1396283";"Silene diversifolia Otth"
"1493486";"Silene germana J.Gay"
"1493549";"Silene longicilia (Brot.) Otth"
"1744536";"Silene mariana Pau"
"1493558";"Silene marizii Samp."
"1357019";"Silene micropetala Lag."
"1357028";"Silene oropediorum Coss."
"1493613";"Silene psammitis Link ex Spreng."
"1396294";"Silene requienii Otth"
"1357048";"Silene stricta L."
"1397499";"Silene subconica Friv."
"1493678";"Silene tomentosa Otth"
"1358424";"Sinapis flexuosa Poir."
"1482049";"Sisymbrium cavanillesianum Castrov. & Valdés Berm."
"1742113";"Sisymbrium chrysanthum Jord."
"1358429";"Sisymbrium crassifolium Cav."
"1744362";"Sisymbrium hispanicum Jacq."
"1358432";"Sisymbrium polyceratium L."
"1396315";"Sisyrinchium laxum Otto ex Sims"
"1744571";"Soehrensia volliana (Backeb.) Schlumpb."
"1691401";"Solanum angustifolium Mill."
"1738946";"Solanum nitidibaccatum Bitter"
"1490546";"Solenopsis corsica (Meikle) M.B.Crespo, Serra & Juan"
"1396343";"Solidago shortii Torr. & A.Gray"
"1722672";"Soliva stolonifera (Brot.) Loudon"
"1744715";"Sonchus crassifolius Pourr. ex Willd."
"1521556";"Sonchus microcephalus Mejías"
"1493714";"Spergula viscosa Lag."
"1493722";"Spergularia capillacea (Kindb. & Lange) Willk."
"1743259";"Spiroceratium bicknellii (Briq.) H.Wolff"
"1731667";"Sporobolus montevidensis (Arechav.) P.M.Peterson & Saarela"
"1396417";"Sporobolus neglectus Nash"
"1358934";"Stachys brachyclada de Noé"
"1563862";"Stachys × ambigua Sm."
"1359460";"Stauracanthus boivinii (Webb) Samp."
"1357081";"Stellaria cupaniana (Jord. & Fourr.) Bég."
"1729043";"Stellaria neglecta (Lej.) Weihe"
"1742099";"Stellaria ruderalis M.Lepší, P.Lepší, Z.Kaplan & P.Koutecký"
"1655313";"Stipa apertifolia Martinovský"
"1655379";"Stipa dasyvaginata Martinovský"
"1655422";"Stipa iberica Martinovský"
"1397504";"Stipa tirsa Steven"
"1390051";"Stuckenia filiformis (Pers.) Börner"
"1356557";"Suaeda altissima (L.) Pall."
"1744368";"Suaeda braun-blanquetii (Pedrol & Castrov.) Rivas Mart., Cantó & Sánchez Mata"
"1491567";"Succisa pinnatifida Lange"
"1491568";"Succisella carvalhoana (Mariz) Baksay"
"1743987";"Sulla flexuosa (L.) Medik."
"1522182";"Symphyotrichum expansum (Poepp. ex Spreng.) G.L.Nesom"
"1522444";"Tanacetum balsamitoides Sch.Bip."
"1522501";"Tanacetum mucronulatum (Hoffmanns. & Link) Heywood"
"1396523";"Taraxacum alatum H.Lindb."
"1390392";"Taraxacum ancistrolobum Dahlst."
"1396538";"Taraxacum autumnaliforme Soest"
"1396544";"Taraxacum bracteatum Dahlst."
"1396556";"Taraxacum commixtum G.E.Haglund"
"1523006";"Taraxacum cyanolepis Dahlst."
"1396565";"Taraxacum dilatatum H.Lindb."
"1396569";"Taraxacum disseminatum G.E.Haglund"
"1396570";"Taraxacum dunense Soest"
"1390378";"Taraxacum duplidentifrons Dahlst."
"1396587";"Taraxacum fulvum Raunk."
"1396591";"Taraxacum gelertii Raunk."
"1396599";"Taraxacum hamatiforme Dahlst."
"1396600";"Taraxacum hamatulum Hagend., Soest & Zevenb."
"1396601";"Taraxacum hamatum Raunk."
"1396604";"Taraxacum haworthianum Dudman & A.J.Richards"
"1523325";"Taraxacum hellenicum Dahlst."
"1396606";"Taraxacum hollandicum Soest"
"1390421";"Taraxacum longisquameum H.Lindb."
"1390369";"Taraxacum maculosum A.J.Richards"
"1396631";"Taraxacum nordstedtii Dahlst."
"1390426";"Taraxacum oblongatum Dahlst."
"1390432";"Taraxacum pectinatiforme H.Lindb."
"1396647";"Taraxacum piceatum Dahlst."
"1390388";"Taraxacum platyglossum Raunk."
"1396650";"Taraxacum polyodon Dahlst."
"1396653";"Taraxacum proximum (Dahlst.) Dahlst."
"1390376";"Taraxacum pseudohamatum Dahlst."
"1396684";"Taraxacum sellandii Dahlst."
"1396691";"Taraxacum subericinum Hagend., Soest & Zevenb."
"1396696";"Taraxacum tortilobum Florstr."
"1743963";"Teesdalia conferta (Lag.) O.Appel"
"1564259";"Teucrium algarbiense (Cout.) Cout."
"1396721";"Teucrium aristatum Pérez Lara"
"1389400";"Teucrium balthazaris Sennen"
"1389401";"Teucrium bicoloreum Pau ex Vicioso"
"1564286";"Teucrium carolipaui Vicioso ex Pau"
"1564310";"Teucrium edetanum M.B.Crespo, Mateo & T.Navarro"
"1564330";"Teucrium haenseleri Boiss."
"1564334";"Teucrium hifacense Pau"
"1564339";"Teucrium intricatum Lange"
"1564349";"Teucrium lanigerum Lag."
"1564351";"Teucrium leonis Sennen"
"1564354";"Teucrium libanitis Schreb."
"1564356";"Teucrium lusitanicum Schreb."
"1359011";"Teucrium pseudoscorodonia Desf."
"1744162";"Teucrium pumilum L."
"1362501";"Teucrium salviastrum Schreb."
"1744021";"Thapsia eliasii (Sennen & Pau) Wojew., Banasiak, Reduron & Spalik"
"1743960";"Thapsia nitida Lacaita"
"1744418";"Thesium catalaunicum Pedrol & M.Laínz"
"1397663";"Thymelaea broteriana Cout."
"1360594";"Thymelaea gussonei Boreau"
"1694087";"Thymelaea lanuginosa (Lam.) Ceballos & C.Vicioso"
"1390469";"Thymelaea procumbens A.Fern. & R.Fern."
"1390467";"Thymelaea subrepens Lange"
"1564459";"Thymus albicans Hoffmanns. & Link"
"1564466";"Thymus antoninae Rouy & Coincy"
"1359032";"Thymus baeticus Boiss. ex Lacaita"
"1564554";"Thymus fontqueri (Jalas) Molero & Rovira"
"1564596";"Thymus lacaitae Pau"
"1564610";"Thymus lotocephalus G.López & R.Morales"
"1564618";"Thymus mastigophorus Lacaita"
"1741562";"Thymus oenipontanus Heinr.Braun ex Borbás"
"1564646";"Thymus orospedanus Villar"
"1362502";"Thymus serpylloides Bory"
"1564726";"Thymus willkommii Ronniger"
"1360815";"Torilis elongata (Hoffmanns. & Link) Samp."
"1743317";"Torilis pseudonodosa Bianca"
"1524876";"Tragopogon cazorlanus C.Díaz & Blanca"
"1414059";"Tragopogon lamottei Rouy"
"1737646";"Tragopogon minor Mill."
"1396844";"Trifolium angulatum Waldst. & Kit."
"1363736";"Trifolium cernuum Brot."
"1743544";"Trifolium clusii Godr."
"1359500";"Trifolium isthmocarpum Brot."
"1399056";"Trifolium mutabile Port."
"1359509";"Trifolium obscurum Savi"
"1359512";"Trifolium pallidum Waldst. & Kit."
"1396860";"Trifolium phleoides Pourr. ex Willd."
"1361602";"Triglochin laxiflora Guss."
"1558360";"Triglochin scilloides (Poir.) Mering & Kadereit"
"1363133";"Triglochin striata Ruiz & Pav."
"1396880";"Trigonella procumbens (Besser) Rchb."
"1399730";"Triplachne nitens (Guss.) Link"
"1743231";"Trisetaria aurea (Ten.) Pignatti ex Kerguélen"
"1361444";"Trisetaria macrochaeta (Boiss.) Maire"
"1655933";"Trisetaria ovata (Pers.) Paunero"
"1397587";"Trisetum alpestre (Host) P.Beauv."
"1396900";"Tritonia crocata (L.) Ker Gawl."
"1743957";"Tuberaria commutata M.J.Gallego"
"1357175";"Tuberaria echioides (Lam.) Willk."
"1743958";"Tuberaria macrosepala (Salzm. ex Boiss.) Willk."
"1694387";"Typha × provincialis A.Camus"
"1743965";"Ulex argenteus Welw. ex Webb"
"1743964";"Ulex australis Clemente"
"1359546";"Ulex baeticus Boiss."
"1587724";"Ulex borgiae Rivas Mart."
"1744347";"Ulex canescens Lange"
"1743989";"Ulex densus Welw. ex Webb"
"1743966";"Ulex erinaceus Welw. ex Webb"
"1744009";"Ulex eriocladus C.Vicioso"
"1743967";"Ulex jussiaei Webb"
"1587729";"Ulex micranthus Lange"
"1396964";"Utricularia ochroleuca R.W.Hartm."
"1737492";"Valeriana excelsa Poir."
"1491707";"Valeriana longiflora Willk."
"1741688";"Valeriana pratensis Dierb."
"1737490";"Valeriana stolonifera Czern."
"1361452";"Ventenata dubia (Leers) Coss. & Durieu"
"1362998";"Verbascum barnadesii Vahl"
"1744351";"Verbascum charidemi Murb."
"1360525";"Verbascum erosum Cav."
"1744352";"Verbascum fontqueri Benedí & J.M.Monts."
